entreprise_id,date_declaration,secteur,taille,localisation,nb_salaries_declares,salaire_moyen_declare,masse_salariale_declaree,cotisations_dues,date_paiement,jours_retard,montant_paye,sous_declaration_taux,flag_fraude,flag_retard_grave,annee,mois
ENT_0098,2022-05-01,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,90761,544568,157925,2022-05-11,0,157925,0.75,1,0,2022,5
ENT_0098,2022-05-31,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,126532,759192,220166,2022-06-10,0,220166,1.0,0,0,2022,5
ENT_0098,2022-06-30,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,108108,540538,156756,2022-07-10,0,156756,1.0,0,0,2022,6
ENT_0098,2022-07-30,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,81874,491245,142461,2022-08-09,0,142461,0.71,1,0,2022,7
ENT_0098,2022-08-29,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,115764,578820,167858,2022-09-08,0,167858,1.0,0,0,2022,8
ENT_0098,2022-09-28,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,88154,528922,153387,2022-11-07,30,153387,0.82,1,0,2022,9
ENT_0098,2022-10-28,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,111303,667820,193668,2022-11-07,0,193668,1.0,0,0,2022,10
ENT_0098,2022-11-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,124828,748971,217202,2022-12-22,15,217202,1.0,0,0,2022,11
ENT_0098,2022-12-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,115419,692512,200829,2023-01-06,0,200829,1.0,0,0,2022,12
ENT_0098,2023-01-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,120571,602855,174828,2023-03-07,30,174828,1.0,0,0,2023,1
ENT_0098,2023-02-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,108403,542013,157184,2023-03-07,0,157184,1.0,0,0,2023,2
ENT_0098,2023-03-27,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,129252,646259,187415,2023-04-06,0,187415,1.0,0,0,2023,3
ENT_0098,2023-04-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,114823,688936,199791,2023-05-06,0,199791,1.0,0,0,2023,4
ENT_0098,2023-05-26,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,125770,754617,218839,2023-06-05,0,218839,1.0,0,0,2023,5
ENT_0098,2023-06-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,128368,641840,186134,2023-07-05,0,186134,1.0,0,0,2023,6
ENT_0098,2023-07-25,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,87070,522419,151501,2023-08-04,0,151501,0.79,1,0,2023,7
ENT_0098,2023-08-24,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,111961,671769,194813,2023-09-03,0,194813,1.0,0,0,2023,8
ENT_0098,2023-09-23,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,6,115162,690972,200382,2023-10-18,15,200382,1.0,0,0,2023,9
ENT_0098,2023-10-23,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,122644,613222,177834,2023-11-02,0,124484,1.0,0,0,2023,10
ENT_0098,2023-11-22,BATIMENT_TRAVAUX_PUBLICS,TPE (1-9),ARTA,5,126015,630077,182722,2024-01-01,30,182722,1.0,0,0,2023,11
ENT_0099,2022-01-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,57300,2864982,830845,2022-01-11,0,830845,0.69,1,0,2022,1
ENT_0099,2022-01-31,COMMERCE,PME (10-49),DJIBOUTI-VILLE,49,91198,4468712,1295926,2022-02-25,15,1295926,1.0,0,0,2022,1
ENT_0099,2022-03-02,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,85150,4257485,1234671,2022-03-27,15,1234671,0.9,0,0,2022,3
ENT_0099,2022-04-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,92777,4360503,1264546,2022-05-11,30,1264546,1.0,0,0,2022,4
ENT_0099,2022-05-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,90592,4529593,1313582,2022-08-09,90,1313582,1.0,0,1,2022,5
ENT_0099,2022-05-31,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,70145,3507272,1017109,2022-06-10,0,1017109,0.86,0,0,2022,5
ENT_0099,2022-06-30,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,92258,4336146,1257482,2022-07-10,0,1257482,1.0,0,0,2022,6
ENT_0099,2022-07-30,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,81738,4086883,1185196,2022-08-09,0,1185196,1.0,0,0,2022,7
ENT_0099,2022-08-29,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,96074,4611575,1337357,2022-09-23,15,1337357,1.0,0,0,2022,8
ENT_0099,2022-09-28,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,90055,4502735,1305793,2022-10-08,0,1305793,1.0,0,0,2022,9
ENT_0099,2022-10-28,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,92525,4348668,1261114,2022-12-07,30,1261114,1.0,0,0,2022,10
ENT_0099,2022-11-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,74475,3574813,1036696,2022-12-07,0,1036696,0.88,0,0,2022,11
ENT_0099,2022-12-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,96422,4531817,1314227,2023-01-06,0,1314227,1.0,0,0,2022,12
ENT_0099,2023-01-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,50,90613,4530653,1313889,2023-02-05,0,1313889,1.0,0,0,2023,1
ENT_0099,2023-02-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,97574,4683564,1358234,2023-03-07,0,1358234,1.0,0,0,2023,2
ENT_0099,2023-03-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,49,79970,3918519,1136370,2023-04-06,0,1136370,0.86,0,0,2023,3
ENT_0099,2023-04-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,91177,4285327,1242745,2023-05-06,0,1242745,1.0,0,0,2023,4
ENT_0099,2023-05-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,83865,4025537,1167406,2023-06-05,0,1167406,1.0,0,0,2023,5
ENT_0099,2023-06-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,84659,4063637,1178455,2023-07-05,0,1178455,1.0,0,0,2023,6
ENT_0099,2023-07-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,75528,3625337,1051348,2023-08-04,0,1051348,0.8,1,0,2023,7
ENT_0099,2023-08-24,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,86952,4086747,1185157,2023-09-03,0,1185157,1.0,0,0,2023,8
ENT_0099,2023-09-23,COMMERCE,PME (10-49),DJIBOUTI-VILLE,48,96229,4618969,1339501,2023-10-03,0,1339501,1.0,0,0,2023,9
ENT_0099,2023-10-23,COMMERCE,PME (10-49),DJIBOUTI-VILLE,49,90046,4412257,1279555,2023-11-02,0,1279555,1.0,0,0,2023,10
ENT_0099,2023-11-22,COMMERCE,PME (10-49),DJIBOUTI-VILLE,47,74057,3480688,1009399,2024-01-01,30,1009399,0.8,1,0,2023,11
ENT_0100,2022-01-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,126,143332,18059870,5237362,2022-01-11,0,5237362,1.0,0,0,2022,1
ENT_0100,2022-01-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,128,155252,19872276,5762960,2022-02-10,0,5762960,1.0,0,0,2022,1
ENT_0100,2022-03-02,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,134,153221,20531547,5954149,2022-03-12,0,5954149,1.0,0,0,2022,3
ENT_0100,2022-04-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,137,89393,12246908,3551603,2022-04-26,15,3551603,0.6,1,0,2022,4
ENT_0100,2022-05-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,129,139523,17998473,5219557,2022-05-11,0,5219557,1.0,0,0,2022,5
ENT_0100,2022-05-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,137,156980,21506293,6236825,2022-06-10,0,6236825,1.0,0,0,2022,5
ENT_0100,2022-06-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,136,142040,19317406,5602048,2022-07-10,0,5602048,1.0,0,0,2022,6
ENT_0100,2022-07-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,133,120350,16006567,4641905,2022-08-09,0,4641905,0.85,1,0,2022,7
ENT_0100,2022-08-29,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,129,143834,18554542,5380817,2022-09-08,0,5380817,1.0,0,0,2022,8
ENT_0100,2022-09-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,138,139047,19188476,5564658,2022-10-08,0,5564658,1.0,0,0,2022,9
ENT_0100,2022-10-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,133,99743,13265786,3847078,2022-12-07,30,3847078,0.66,1,0,2022,10
ENT_0100,2022-11-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,128,135833,17386597,5042113,2022-12-07,0,5042113,1.0,0,0,2022,11
ENT_0100,2022-12-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,134,143482,19226571,5575706,2023-01-06,0,5575706,1.0,0,0,2022,12
ENT_0100,2023-01-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,127,154418,19611033,5687200,2023-02-05,0,5687200,1.0,0,0,2023,1
ENT_0100,2023-02-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,126,136597,17211185,4991244,2023-03-07,0,4991244,1.0,0,0,2023,2
ENT_0100,2023-03-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,129,159740,20606413,5975860,2023-04-06,0,5975860,1.0,0,0,2023,3
ENT_0100,2023-04-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,131,138516,18145610,5262227,2023-05-06,0,5262227,1.0,0,0,2023,4
ENT_0100,2023-05-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,129,155062,20002954,5800857,2023-06-05,0,5800857,1.0,0,0,2023,5
ENT_0100,2023-06-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,128,101577,13001839,3770533,2023-07-05,0,3770533,0.65,1,0,2023,6
ENT_0100,2023-07-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,132,112682,14873984,4313455,2023-09-03,30,4313455,0.75,1,0,2023,7
ENT_0100,2023-08-24,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,136,142215,19341241,5608960,2023-09-03,0,5608960,1.0,0,0,2023,8
ENT_0100,2023-09-23,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,125,152948,19118450,5544351,2023-10-03,0,5544351,1.0,0,0,2023,9
ENT_0100,2023-10-23,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,130,141044,18335711,5317356,2023-11-02,0,5317356,1.0,0,0,2023,10
ENT_0100,2023-11-22,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,132,159918,21109241,6121680,2023-12-17,15,6121680,1.0,0,0,2023,11
ENT_0101,2022-01-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,84206,3115608,903526,2022-02-25,45,903526,0.88,0,1,2022,1
ENT_0101,2022-01-31,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,81531,3016645,874827,2022-02-10,0,874827,1.0,0,0,2022,1
ENT_0101,2022-03-02,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,59502,2201581,638459,2022-03-12,0,638459,0.66,1,0,2022,3
ENT_0101,2022-04-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,82163,3122184,905433,2022-04-11,0,905433,1.0,0,0,2022,4
ENT_0101,2022-05-01,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,63506,2476719,718249,2022-05-11,0,718249,0.74,1,0,2022,5
ENT_0101,2022-05-31,COMMERCE,PME (10-49),DJIBOUTI-VILLE,40,95813,3832501,1111425,2022-06-25,15,1111425,1.0,0,0,2022,5
ENT_0101,2022-06-30,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,84372,3121763,905311,2022-07-10,0,905311,1.0,0,0,2022,6
ENT_0101,2022-07-30,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,98636,3846794,1115570,2022-08-09,0,1115570,1.0,0,0,2022,7
ENT_0101,2022-08-29,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,89487,3490000,1012100,2022-09-08,0,1012100,1.0,0,0,2022,8
ENT_0101,2022-09-28,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,95785,3639849,1055556,2022-10-08,0,1055556,1.0,0,0,2022,9
ENT_0101,2022-10-28,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,90178,3336603,967615,2022-11-07,0,967615,1.0,0,0,2022,10
ENT_0101,2022-11-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,88979,3381201,980548,2022-12-07,0,980548,1.0,0,0,2022,11
ENT_0101,2022-12-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,91550,3387367,982336,2023-02-05,30,982336,1.0,0,0,2022,12
ENT_0101,2023-01-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,82226,3206806,929974,2023-02-05,0,929974,1.0,0,0,2023,1
ENT_0101,2023-02-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,95526,3629980,1052694,2023-03-07,0,1052694,1.0,0,0,2023,2
ENT_0101,2023-03-27,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,93886,3567682,1034628,2023-04-06,0,1034628,1.0,0,0,2023,3
ENT_0101,2023-04-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,59194,2249357,652314,2023-05-06,0,652314,0.61,1,0,2023,4
ENT_0101,2023-05-26,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,97787,3813678,1105967,2023-07-20,45,1105967,1.0,0,1,2023,5
ENT_0101,2023-06-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,94053,3479945,1009184,2023-07-05,0,1009184,1.0,0,0,2023,6
ENT_0101,2023-07-25,COMMERCE,PME (10-49),DJIBOUTI-VILLE,37,94806,3507811,1017265,2023-08-04,0,1017265,1.0,0,0,2023,7
ENT_0101,2023-08-24,COMMERCE,PME (10-49),DJIBOUTI-VILLE,40,94308,3772319,1093973,2023-09-18,15,1093973,1.0,0,0,2023,8
ENT_0101,2023-09-23,COMMERCE,PME (10-49),DJIBOUTI-VILLE,39,82242,3207443,930158,2023-10-03,0,930158,1.0,0,0,2023,9
ENT_0101,2023-10-23,COMMERCE,PME (10-49),DJIBOUTI-VILLE,40,93853,3754109,1088692,2023-11-02,0,1088692,1.0,0,0,2023,10
ENT_0101,2023-11-22,COMMERCE,PME (10-49),DJIBOUTI-VILLE,38,81657,3102970,899861,2024-01-16,45,899861,1.0,0,1,2023,11
ENT_0102,2022-01-01,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,84,219207,18413390,5339883,2022-01-11,0,5339883,1.0,0,0,2022,1
ENT_0102,2022-01-31,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,84,219938,18474815,5357696,2022-02-10,0,5357696,1.0,0,0,2022,1
ENT_0102,2022-03-02,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,82,210111,17229108,4996441,2022-03-12,0,4996441,1.0,0,0,2022,3
ENT_0102,2022-04-01,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,82,205995,16891618,4898569,2022-05-26,45,4898569,1.0,0,1,2022,4
ENT_0102,2022-05-01,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,83,127966,10621159,3080136,2022-05-11,0,2156095,0.68,1,0,2022,5
ENT_0102,2022-05-31,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,83,184395,15304823,4438399,2022-06-10,0,4438399,1.0,0,0,2022,5
ENT_0102,2022-06-30,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,84,210089,17647488,5117771,2022-07-10,0,5117771,1.0,0,0,2022,6
ENT_0102,2022-07-30,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,83,204081,16938706,4912225,2022-08-09,0,4912225,1.0,0,0,2022,7
ENT_0102,2022-08-29,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,77,141425,10889689,3158010,2022-09-08,0,3158010,0.76,1,0,2022,8
ENT_0102,2022-09-28,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,81,207635,16818460,4877353,2022-10-08,0,4877353,1.0,0,0,2022,9
ENT_0102,2022-10-28,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,77,215811,16617431,4819055,2022-12-07,30,3373338,1.0,0,0,2022,10
ENT_0102,2022-11-27,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,78,216527,16889110,4897842,2022-12-07,0,4897842,1.0,0,0,2022,11
ENT_0102,2022-12-27,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,84,209670,17612314,5107571,2023-01-06,0,5107571,1.0,0,0,2022,12
ENT_0102,2023-01-26,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,82,198624,16287203,4723289,2023-02-05,0,4723289,1.0,0,0,2023,1
ENT_0102,2023-02-25,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,84,204448,17173662,4980362,2023-03-07,0,4980362,1.0,0,0,2023,2
ENT_0102,2023-03-27,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,78,181302,14141517,4101040,2023-04-06,0,4101040,1.0,0,0,2023,3
ENT_0102,2023-04-26,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,80,216252,17300159,5017046,2023-05-06,0,5017046,1.0,0,0,2023,4
ENT_0102,2023-05-26,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,77,188266,14496468,4203976,2023-06-05,0,4203976,1.0,0,0,2023,5
ENT_0102,2023-06-25,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,80,201594,16127535,4676985,2023-07-05,0,4676985,1.0,0,0,2023,6
ENT_0102,2023-07-25,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,78,134345,10478887,3038877,2023-08-04,0,3038877,0.62,1,0,2023,7
ENT_0102,2023-08-24,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,77,209493,16130937,4677972,2023-09-03,0,4677972,1.0,0,0,2023,8
ENT_0102,2023-09-23,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,78,185570,14474425,4197583,2023-10-03,0,4197583,1.0,0,0,2023,9
ENT_0102,2023-10-23,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,77,180743,13917180,4035982,2023-11-02,0,4035982,1.0,0,0,2023,10
ENT_0102,2023-11-22,ADMINISTRATION_PUBLIQUE,ETI (50-249),DJIBOUTI-VILLE,81,121391,9832657,2851471,2023-12-02,0,2851471,0.64,1,0,2023,11
ENT_0103,2022-01-01,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,123609,5809602,1684785,2022-01-11,0,1684785,1.0,0,0,2022,1
ENT_0103,2022-01-31,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,111924,5260441,1525528,2022-03-12,30,1525528,1.0,0,0,2022,1
ENT_0103,2022-03-02,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,118530,5570896,1615560,2022-03-12,0,1615560,1.0,0,0,2022,3
ENT_0103,2022-04-01,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,49,130018,6370871,1847553,2022-04-11,0,1293287,1.0,0,0,2022,4
ENT_0103,2022-05-01,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,115532,5776604,1675215,2022-05-11,0,1675215,1.0,0,0,2022,5
ENT_0103,2022-05-31,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,121149,6057428,1756654,2022-06-10,0,1756654,1.0,0,0,2022,5
ENT_0103,2022-06-30,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,51,66339,3383305,981159,2022-09-08,60,981159,0.61,1,1,2022,6
ENT_0103,2022-07-30,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,116343,5468111,1585752,2022-08-09,0,1585752,1.0,0,0,2022,7
ENT_0103,2022-08-29,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,113525,5676237,1646109,2022-09-23,15,1646109,1.0,0,0,2022,8
ENT_0103,2022-09-28,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,122327,6116366,1773746,2022-10-08,0,1773746,1.0,0,0,2022,9
ENT_0103,2022-10-28,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,48,111029,5329384,1545521,2022-11-22,15,1545521,1.0,0,0,2022,10
ENT_0103,2022-11-27,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,127362,6368077,1846742,2022-12-07,0,1846742,1.0,0,0,2022,11
ENT_0103,2022-12-27,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,51,129620,6610633,1917084,2023-02-05,30,1917084,1.0,0,0,2022,12
ENT_0103,2023-01-26,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,99510,4975516,1442900,2023-02-05,0,1442900,0.81,1,0,2023,1
ENT_0103,2023-02-25,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,113172,5319102,1542540,2023-03-22,15,1542540,1.0,0,0,2023,2
ENT_0103,2023-03-27,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,46,126263,5808092,1684347,2023-04-06,0,1684347,1.0,0,0,2023,3
ENT_0103,2023-04-26,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,124723,5861965,1699970,2023-05-06,0,1699970,1.0,0,0,2023,4
ENT_0103,2023-05-26,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,48,110001,5280065,1531219,2023-06-05,0,1071853,1.0,0,0,2023,5
ENT_0103,2023-06-25,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,50,117070,5853523,1697522,2023-07-05,0,1697522,1.0,0,0,2023,6
ENT_0103,2023-07-25,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,49,129664,6353559,1842532,2023-08-04,0,1842532,1.0,0,0,2023,7
ENT_0103,2023-08-24,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,48,81908,3931602,1140164,2023-09-03,0,1140164,0.69,1,0,2023,8
ENT_0103,2023-09-23,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,51,121434,6193114,1796003,2023-10-03,0,1796003,1.0,0,0,2023,9
ENT_0103,2023-10-23,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,47,97214,4569037,1325021,2023-11-02,0,1325021,0.76,1,0,2023,10
ENT_0103,2023-11-22,BATIMENT_TRAVAUX_PUBLICS,PME (10-49),ALI-SABIEH,49,109163,5348999,1551210,2023-12-02,0,1551210,1.0,0,0,2023,11
ENT_0104,2022-01-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,47,139578,6560162,1902447,2022-01-11,0,1902447,1.0,0,0,2022,1
ENT_0104,2022-01-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,50,153007,7650346,2218600,2022-02-10,0,2218600,1.0,0,0,2022,1
ENT_0104,2022-03-02,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,48,138711,6658147,1930862,2022-03-12,0,1930862,1.0,0,0,2022,3
ENT_0104,2022-04-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,49,147487,7226856,2095788,2022-04-11,0,2095788,1.0,0,0,2022,4
ENT_0104,2022-05-01,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,49,154887,7589474,2200947,2022-05-11,0,2200947,1.0,0,0,2022,5
ENT_0104,2022-05-31,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,50,142645,7132255,2068354,2022-06-10,0,1447848,1.0,0,0,2022,5
ENT_0104,2022-06-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,52,157236,8176264,2371117,2022-09-08,60,2371117,1.0,0,1,2022,6
ENT_0104,2022-07-30,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,50,109466,5473288,1587253,2022-09-08,30,1587253,0.8,1,0,2022,7
ENT_0104,2022-08-29,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,47,107737,5063616,1468449,2022-09-08,0,1468449,0.79,1,0,2022,8
ENT_0104,2022-09-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,48,162135,7782489,2256922,2022-10-08,0,2256922,1.0,0,0,2022,9
ENT_0104,2022-10-28,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,48,159237,7643362,2216575,2022-11-22,15,2216575,1.0,0,0,2022,10
ENT_0104,2022-11-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,49,129332,6337263,1837806,2023-01-21,45,1837806,0.83,1,1,2022,11
ENT_0104,2022-12-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,48,152207,7305942,2118723,2023-01-06,0,2118723,1.0,0,0,2022,12
ENT_0104,2023-01-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,52,141060,7335102,2127180,2023-02-05,0,2127180,1.0,0,0,2023,1
ENT_0104,2023-02-25,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,49,138560,6789419,1968931,2023-03-07,0,1968931,1.0,0,0,2023,2
ENT_0104,2023-03-27,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,51,153585,7832814,2271516,2023-05-06,30,2271516,1.0,0,0,2023,3
ENT_0104,2023-04-26,TRANSPORT_LOGISTIQUE,ETI (50-249),DJIBOUTI-VILLE,52,161223,8383617,2431249,2023-05-06,0,2431249,1.0,0,0,2023,4
